Date,Open,High,Low,Close,Adj Close,Volume
2022-06-06,7163173828,7194536133,7056174805,7096582031,7096582031,231204100
2022-06-07,7101312988,7192542969,706296582,7141044922,7141044922,275161800
2022-06-08,713349707,7220084961,7102861816,7193313965,7193313965,260589300
2022-06-09,718689209,725799707,7174819824,7182830078,7182830078,270045800
2022-06-10,7143241211,7160116211,7051223145,7086647949,7086647949,244570500
2022-06-11,,,,,,
2022-06-12,,,,,,
2022-06-13,699222998,6996713867,6924952148,6995441895,6995441895,262879000
2022-06-14,6949647949,7049881836,6932713867,7049881836,7049881836,234982700
2022-06-15,7031199219,7086381836,6966026855,7007049805,7007049805,274136800
2022-06-16,7063077148,7138496094,7025931152,7050326172,7050326172,268578900
2022-06-17,6987751953,6999539063,6882644043,6936966797,6936966797,281566500
2022-06-18,,,,,,
2022-06-19,,,,,,
2022-06-20,6937007813,6976376953,6859599121,6976376953,6976376953,270432200
2022-06-21,6976335938,704990918,6967623047,7044070801,7044070801,235393100
2022-06-22,704411084,7063258789,6968296875,6984311035,6984311035,214189700
2022-06-23,6984311035,7010272949,6920734863,699826709,699826709,212119400
2022-06-24,6998348145,706774707,6997919922,7042937012,7042937012,201464700
2022-06-25,,,,,,
2022-06-26,,,,,,
2022-06-27,7043018066,7070519043,6973658203,7016055176,7016055176,181378000
2022-06-28,701613623,7016916992,6960071777,6996456055,6996456055,172583900
2022-06-29,6996456055,7016056152,6942351074,6942351074,6942351074,164738900
2022-06-30,6942351074,6990861816,6897675781,6911582031,6911582031,164820700
2022-07-01,6911582031,694097998,6777316895,6794328125,6794328125,157368000
2022-07-02,,,,,,
2022-07-03,,,,,,
2022-07-04,6794368164,6796519043,6559637207,6639171875,6639171875,172853700
2022-07-05,6639211914,6767829102,6639211914,6703266113,6703266113,181055000
2022-07-06,6703266113,6709921875,6602896973,6646410156,6646410156,140628200
2022-07-07,6646410156,6682666992,6632387207,6652586914,6652586914,157996000
2022-07-08,6652666992,6740219238,6652666992,6740219238,6740219238,157598800
2022-07-09,,,,,,
2022-07-10,,,,,,
