High;close;volume
22,61000061;22,30999947;11313374
22,20000076;21,54999924;16543350
21,71999931;21,47999954;10226250
21,57999992;21,42000008;8101336
21,60000038;20,54999924;9655064
20,78000069;20,61000061;9797057
20,70000076;20,40999985;10423475
20,63999939;20,20999908;13096630
21,22999954;21,10000038;15466656
21,37999916;21,20999908;14907559
21,78000069;21,73999977;10297930
21,98999977;21,98999977;16428389
22,19000053;22,04999924;4188848
22,09000015;21,42000008;6422320
21,78000069;21,77000046;6912670
21,96999931;21,89999962;9034889
22,07999992;21,87000084;5341483
22,12000084;21,90999985;5016766
21,75;21,5;8897180
21,69000053;21,53000069;5655751
21,27000046;20,98999977;16036811
21,34000015;21,25;11461560
21,35000038;21,05999947;4978107
20,85000038;20,37999916;66162940
20,64999962;20,51000023;29951830
20,84000015;20,71999931;13670037
21,29999924;20,86000061;20260664
21,14999962;20,87999916;11484055
21,09000015;21,03000069;19318880
20,98999977;20,81999969;23803980
21,21999931;21,04999924;9361270
21,39999962;21,35000038;9960606
21,56999969;21,48999977;23354084
21,88999939;21,63999939;12835334
21,78000069;21,59000015;7558644
22,09000015;22,04999924;24434790
22,5;22,38999939;18243720
22,79000092;22,70000076;14874450
22,71999931;22,69000053;15077094
22,37000084;22,14999962;7066931
22,70000076;22,55999947;10543680
22,81999969;22,59000015;15432130
22,71999931;22,68000031;15175679
22,62000084;22,45000076;21551960
22,82999992;22,54999924;7831949
22,46999931;22,23999977;12410236
22,36000061;22,13999939;13878430
22,27000046;21,95000076;13994362
21,95000076;21,79000092;5974333
22,14999962;22,12999916;7926036
22,36000061;22,10000038;14111982
22,25;21,90999985;14425390
22,23999977;22,20000076;8769238
22,56999969;22,43000031;12762713
22,59000015;22,42000008;5766654
22,60000038;22,45000076;7470791
22,38999939;22,37000084;12249120
22,39999962;22;13166830
22,36000061;22,01000023;6484693
22,43000031;22,38999939;5279149
22,34000015;22,17000008;10797242
22,26000023;22,25;6771261
22,14999962;22,01000023;5338477
22,23999977;22,07999992;6860482
22,28000069;22,22999954;5194769
22,17000008;22,15999985;6195935
22,21999931;21,98999977;8381607
22,28000069;22,23999977;3715282
22,42000008;22,35000038;5356506
22,47999954;22,37999916;6159430
22,46999931;22,37000084;4168637
22,48999977;22,30999947;3709752
22,65999985;22,54000092;7399916
22,79000092;22,63999939;6507245
22,68000031;22,54999924;3560781
22,64999962;22,47999954;5832774
22,63999939;22,54000092;8057219
22,76000023;22,63999939;3181724
22,88999939;22,63999939;6356619
22,87000084;22,60000038;8234236
22,71999931;22,44000053;6311599
22,56999969;22,38999939;6621532
22,53000069;22,52000046;3223585
22,53000069;22,38999939;8980621
22,40999985;22,12999916;5326838
22,06999969;21,90999985;12105517
22,09000015;22,03000069;8158485
21,93000031;21,79000092;8185731
21,95999908;21,85000038;9194945
21,94000053;21,61000061;9835049
21,81999969;21,48999977;6925996
21,71999931;21,54999924;25225680
21,92000008;21,73999977;12537849
21,87999916;21,64999962;5895282
21,72999954;21,70999908;8959233
21,89999962;21,84000015;6213882
21,98999977;21,69000053;5810363
21,75;21,52000046;9022638
22,04999924;21,95999908;10309650
23,17000008;22,81999969;28166376
24,03000069;23,39999962;24362040
23,84000015;23,46999931;13845377
23,95000076;23,71999931;13690460
23,57999992;23,29999924;18731954
23,29999924;23,22999954;20572850
23,78000069;23,78000069;13391040
23,94000053;23,81999969;18283086
23,88999939;23,75;17581580
24,64999962;24,62000084;23593768
25,65999985;25,47999954;36684408
25,70000076;25,64999962;16683335
26,36000061;26,15999985;23768424
27,35000038;27,35000038;107555456
26,29000092;25,70000076;57460060
25,86000061;25,73999977;28091294
25,93000031;25,78000069;14918910
26,05999947;26,04999924;10110412
26,10000038;25,85000038;9981301
25,94000053;25,72999954;12696130
25,72999954;25,60000038;21311476
25,82999992;25,79999924;18045940
26,70000076;26;19577480
26,06999969;25,95000076;16150900
26,04000092;26;15272660
26,09000015;25,90999985;12620742
26,39999962;26,18000031;16169891
26,73999977;26,64999962;13202940
27,06999969;27,04999924;30440640
27,95999908;27,76000023;50825790
28,10000038;27,79999924;65603676
28,04000092;27,90999985;10883414
27,87999916;27,79999924;12802557
28;27,79999924;14553543
28,54999924;28,40999985;16316210
28,54999924;27,89999962;13310720
28,03000069;27,80999947;9606315
27,39999962;27,19000053;20950208
27,57999992;27,54999924;13752910
27,75;27,64999962;8734281
27,89999962;27,79999924;7435050
27,81999969;27,79999924;5083160
27,79999924;27,64999962;8887780
27,79999924;27,39999962;20829990
27,70000076;27,53000069;14890294
27,79999924;27,70000076;10124479
27,69000053;27,10000038;11839330
27,22999954;26,84000015;12000696
27,19000053;27,14999962;8797608
27,67000008;27,60000038;25551070
27,86000061;27,70000076;7554004
27,89999962;27,70999908;14611540
27,82999992;27,70000076;4426987
27,87999916;27,75;8366091
27,78000069;27,70999908;20659608
27,93000031;27,90999985;26604060
27,97999954;27,84000015;9744092
27,93000031;27,79999924;44670776
27,79999924;27,12999916;44079040
27,21999931;26,95999908;9993145
27,20999908;26,92000008;15378030
26,93000031;26,60000038;72570980
26,54999924;26,25;28569780
26,59000015;26,5;5473736
26,56999969;26,40999985;12347960
26,45000076;26,20000076;4548052
26,85000038;26,62999916;21875370
26,80999947;26,54999924;12659731
26,54999924;26,53000069;20710380
26,53000069;26,04000092;15003365
26,29000092;25,95000076;7323699
25,95000076;25,46999931;26059848
25,46999931;25,21999931;36485232
25,28000069;25,25;10162728
25,45999908;25,21999931;23549090
25,69000053;25,39999962;6696957
25,47999954;24,95000076;33037680
25,03000069;24,79000092;14975506
25;24,71999931;17666538
24,89999962;24,78000069;35126124
25;24,70999908;21058922
24,88999939;24,70000076;6303333
25,34000015;25,19000053;23343078
25,37999916;25,06999969;5608791
25,06999969;24,89999962;14645112
25,04000092;24,87000084;3423423
25,29000092;25,13999939;5750215
25,39999962;25,13999939;6134633
25,54999924;25,28000069;7969811
25,46999931;25,35000038;4290502
25,68000031;25,63999939;6000374
25,79999924;25,51000023;15737380
25,54999924;25,43000031;8165943
25,39999962;25,27000046;5595618
25,46999931;25,30999947;3639904
25,21999931;25,18000031;4554286
25,42000008;25,38999939;11453965
25,46999931;25,44000053;8401987
25,5;25,22999954;7560479
25,37999916;25,07999992;10434349
25,15999985;25,09000015;4070255
25,06999969;24,95000076;5678971
25,06999969;24,92000008;4615368
25,13999939;24,86000061;4278878
25,02000046;24,98999977;7376672
25,31999969;25,19000053;5583908
25,19000053;24,54000092;19640492
24,54000092;24,03000069;13143296
24,29000092;23,76000023;17098610
24,01000023;23,45000076;12193938
23,5;23,32999992;17897912
23,52000046;23,36000061;6385689
23,5;23,32999992;6126006
23,81999969;23,81999969;7067690
24,13999939;24,02000046;8547181
24,19000053;23,95999908;7564169
24;23,78000069;8431544
23,78000069;23,02000046;15200220
23,42000008;23,42000008;18685540
24,35000038;24,15999985;23227572
24,18000031;24,05999947;20077304
24,10000038;24,09000015;8725507
24,11000061;23,92000008;8453657
24,29999924;24,19000053;10636660
25,94000053;25,03000069;30950032
25,75;24,92000008;10796000
25,12999916;24,62000084;14063530
25,04999924;24,95999908;10024869
25,28000069;25,21999931;7670011
25,51000023;25,23999977;5893493
25,42000008;25,28000069;5362482
25,5;25,5;9979458
25,62999916;25,34000015;8280515
25,59000015;25,51000023;6330628
25,60000038;25,40999985;6315778
26,02000046;25,68000031;11183380
26,11000061;25,95999908;11751674
26,42000008;26,29000092;12028700
26,40999985;26,02000046;9731608
26,20000076;26,09000015;7346681
26,03000069;25,73999977;6793332
25,70000076;25,65999985;10845120
25,98999977;25,79000092;8684499
26;25,85000038;4386654
25,87999916;25,04999924;13696970
25,14999962;25,02000046;8482737
25,25;25,01000023;8588785
24,98999977;24,31999969;10451877
24,63999939;24,23999977;8153499
24,73999977;24,46999931;18347390
24,70999908;24,56999969;9656400
25,20000076;24,92000008;11769211
25,09000015;24,89999962;5606291
24,89999962;24,80999947;7442054
25,35000038;24,96999931;7138636
25,13999939;24,80999947;6659314
25,28000069;25,26000023;14986830
25,60000038;25,30999947;8336364
25,52000046;25,45000076;9132069
25,96999931;25,89999962;10730897
26,52000046;26,46999931;11931290
27,19000053;26,90999985;13403325
27,34000015;27,01000023;18460240
27,44000053;26,95999908;8789146
27,03000069;26,93000031;8184636
26,95000076;26,75;6077027
26,73999977;26,60000038;8094762
26,70000076;26,65999985;1579773
26,97999954;26,93000031;6662313
26,85000038;26,71999931;5225193
27,47999954;27,25;12110153
27,60000038;27,47999954;12811649
27,70000076;27,20000076;15325930
27,29999924;26,95000076;7452011
27,20000076;26,39999962;12605014
26,79999924;26,29999924;15392735
26,67000008;26,38999939;7146249
26,95000076;26,90999985;17744240
27,07999992;26,59000015;36777272
27,07999992;26,96999931;13536990
27,70999908;27,64999962;15003527
28,85000038;28,76000023;33687748
29,14999962;28,87000084;35202940
29,12000084;28,60000038;22377930
29,35000038;28,87999916;17790584
29,26000023;29,10000038;19349656
29,19000053;28,82999992;19912870
28,92000008;28,87000084;9267224
29,15999985;28,98999977;18621370
28,98999977;28,28000069;17992132
28,94000053;28,94000053;11413670
29,25;29,25;11733640
30,05999947;29,95000076;60508330
30,17000008;30,09000015;14356964
30,46999931;30,35000038;13345012
30,43000031;29,94000053;9080782
30,37999916;30,29000092;30883900
30,59000015;30,15999985;14471260
30,34000015;29,63999939;9357517
29,85000038;29,62000084;13430490
29,75;29,68000031;9129940
29,82999992;29,47999954;8425686
29,57999992;29,37999916;16143787
29,51000023;29,37999916;11792290
29,5;29,05999947;13416110
29,59000015;29,39999962;15758870
29,48999977;28,79999924;18200070
29,13999939;29,03000069;4539391
29,28000069;28,45999908;7997080
28,43000031;28,15999985;13054250
28;26,95999908;15008440
27,12999916;27;19617840
27,62999916;27,35000038;8427209
28,04000092;27,94000053;9633639
28,23999977;27,82999992;11300692
28,10000038;27,56999969;9194566
27,54999924;27,05999947;8757763
27,20000076;27,01000023;6880033
27,79999924;27,68000031;7612165
28,78000069;28,67000008;13282160
28,61000061;28,02000046;14531316
28,02000046;27,15999985;11602236
27,95000076;27,85000038;5077515
27,95000076;27,29999924;5145133
27,45999908;27,23999977;5673399
26,87000084;26,02000046;10802500
26,94000053;26,54000092;12039180
26,76000023;26,25;7909100
26,29000092;26,03000069;8597635
26,38999939;26,12999916;7847500
26,43000031;25,94000053;6201247
26,25;26,13999939;4584270
26,34000015;25,89999962;4160424
26;25,60000038;23876068
25,88999939;25,81999969;6607129
26,32999992;26,15999985;7354639
26,70000076;26,47999954;5433212
26,64999962;26,45000076;5724504
26,43000031;26,34000015;7805091
26,47999954;25,78000069;7424287
26,05999947;25,45999908;13522150
25,43000031;24,68000031;14229190
25,09000015;24,43000031;17844820
24,95000076;24,88999939;8019753
25,03000069;24,82999992;10339679
24,90999985;24,62999916;7625325
24,62999916;24,32999992;9429094
24,57999992;24,28000069;10321560
24,96999931;24,80999947;11176888
26,03000069;25,76000023;15872988
25,95000076;25,53000069;8912587
25,70000076;25,31999969;12813990
25,48999977;25,35000038;16949864
25,45000076;25,20000076;7569517
25,84000015;25,46999931;10255440
25,79999924;25,29000092;8535228
25,28000069;25,04999924;10695030
25,10000038;24,89999962;9773607
25,12999916;25,06999969;8726150
25,17000008;25,10000038;5660572
25,45999908;25,20000076;10169960
25,5;25,45000076;5202036
25,60000038;25,44000053;4701909
25,56999969;25,45000076;9030307
25,53000069;25,37999916;6101993
25,53000069;25,42000008;9356579
25,61000061;25,60000038;6846157
25,79000092;25,56999969;7098961
25,89999962;25,77000046;10632090
26,04999924;25,62000084;9026868
26,71999931;26,44000053;18691670
27,47999954;27,27000046;25353672
27,27000046;26,73999977;12529241
26,78000069;26,67000008;10402529
26,70999908;26,39999962;9807239
26,93000031;26,45999908;8334112
26,92000008;26,84000015;8922906
27,40999985;27,32999992;7867796
27,32999992;27,15999985;8674300
27,26000023;27,25;11194292
27,69000053;27,19000053;11247990
27,39999962;27,02000046;7048863
27,38999939;27,14999962;8211931
27,29999924;26,79000092;8240338
27,07999992;26,70999908;7586793
26,75;26,63999939;10583847
27,29999924;26,98999977;18764590
26,90999985;26,52000046;8222536
26,35000038;26,31999969;14311590
26,46999931;26,12999916;12768140
26,12999916;25,65999985;13339655
25,65999985;25,32999992;13146263
25,75;24,87999916;10615880
25,22999954;25,12000084;11518516
25,45000076;24,76000023;12367456
25,06999969;24,92000008;5573684
25,05999947;24,96999931;7340393
25,35000038;24,5;10310150
24,5;24,30999947;11850470
24,67000008;24,62000084;10448148
25,12999916;24,89999962;9399064
25,48999977;25,18000031;9888163
25,29000092;24,87999916;6401776
25,07999992;24,65999985;9287102
25,39999962;25,25;11369025
25,5;25,09000015;6650569
25,5;25,19000053;8421125
25,29999924;24,97999954;8966462
25,30999947;25,21999931;9825498
25,89999962;25,36000061;11693026
25,45999908;25;12989035
25,35000038;25,14999962;7699600
25,14999962;24,78000069;26724482
25;24,46999931;14473250
24,77000046;24,37999916;16899916
24,64999962;24,09000015;21852756
24,29999924;23,87999916;20948872
24,68000031;24,28000069;27045520
24,53000069;24,37999916;23962230
24,95000076;24,70000076;29825160
25,12000084;24,87000084;31820020
25,44000053;24,60000038;20609232
25,19000053;24,97999954;14584710
25,11000061;24,80999947;18408430
25,11000061;25,06999969;23483160
25,10000038;24,70999908;19940624
24,73999977;24,38999939;17178900
24,5;24,09000015;39632570
23,72999954;22,75;22206244
22,75;22,38999939;63200120
22,79999924;22,20999908;12419972
22,81999969;22,01000023;27173090
22,01000023;19,86000061;30285004
20,70000076;20,32999992;21001420
20,84000015;19,45000076;19632404
21,28000069;21,18000031;22731754
21,82999992;21,06999969;15753530
21,12000084;21,01000023;11629360
21,96999931;21,55999947;15829591
21,73999977;21,35000038;8931858
21,75;21,32999992;12544844
22,06999969;22;12775736
22,39999962;22,04000092;6976190
22,10000038;20,82999992;14661840
21,43000031;21;12093527
21,01000023;20,61000061;14256158
21,21999931;20,86000061;6952901
21,61000061;21,09000015;12287770
22,29999924;22,10000038;15957900
22,25;22;8336383
23;22,79000092;19878216
22,96999931;22,37999916;17069760
22,77000046;22,59000015;8430220
22,85000038;22,61000061;7752944
22,61000061;22,19000053;10652313
22,56999969;22,19000053;6327253
22,29999924;21,92000008;6658471
22,54000092;22,44000053;8679975
23,18000031;23,09000015;11713360
23,25;22,90999985;13846642
23,36000061;23,07999992;16582461
23,35000038;22,85000038;14162571
22,85000038;21,98999977;12505574
22,15999985;21,14999962;12235947
21,85000038;21,71999931;8922771
21,95000076;21,19000053;9805443
21,20000076;20,88999939;9046864
21,31999969;20,95000076;7578513
21,94000053;21,79000092;14383071
22,38999939;22,15999985;23606656
22,75;22,54000092;15560820
22,92000008;22,52000046;12185065
22,31999969;21,57999992;11777230
22,43000031;22,35000038;9438720
22,64999962;22,07999992;7959874
22,12999916;21,86000061;26099714
22,55999947;22,45999908;25923818
22,47999954;22,43000031;8804767
22,76000023;22,52000046;6278374
22,70000076;22,27000046;6100308
22,31999969;21,86000061;7976291
22,45999908;22,45999908;8275645
23,63999939;23,48999977;14025000
23,73999977;23,45000076;10393170
23,84000015;23,79999924;6690344
24,55999947;24,45000076;11021360
24,48999977;24,43000031;7980979
24,48999977;24,04000092;10947950
24,13999939;23,92000008;6926572
24,35000038;23,53000069;5657352
23,75;23,5;7982621
26,75;25,68000031;43947344
25,95000076;25,79000092;15907356
25,90999985;25,53000069;10786866
26,37999916;26,20999908;10347800
26,54999924;25,95999908;10122070
26,07999992;25,86000061;6669952
26,14999962;25,95999908;6713551
26,31999969;26,20000076;8711941
26,35000038;26,15999985;6959125
26,30999947;26,19000053;5211095
26,34000015;26,09000015;5715861
26,17000008;26,04000092;6710873
26,73999977;26,62999916;8598174
26,75;26,60000038;3004939
26,96999931;26,65999985;8425396
26,95999908;26,62000084;7584921
26,67000008;26,61000061;5635376
26,64999962;26,35000038;6015510
26,70000076;26,43000031;6584812
26,92000008;26,25;9254236
26,97999954;26,89999962;7127543
26,94000053;26,93000031;5084344
27,31999969;26,88999939;9172274
27,28000069;27,28000069;6804326
27,23999977;27,03000069;5290372
27,68000031;27,52000046;11390013
27,86000061;27,56999969;9276076
27,90999985;26,97999954;7148518
27,14999962;26,79999924;2940711
27,12000084;26,14999962;6780801
26,63999939;26,44000053;7582143
26,90999985;26,72999954;6322895
26,72999954;26,60000038;11434510
26,59000015;26;7078143
26,70000076;26,61000061;10113000
26,70000076;26,56999969;9793596
26,73999977;26,57999992;6061772
27,37000084;26,54999924;14697285
26,68000031;26,64999962;10960520
26,54000092;26,14999962;6632287
26,82999992;25,97999954;13620343
26,87999916;26,79999924;11053780
27,32999992;27,11000061;17462960
27,11000061;26,93000031;11630726
27,12999916;26,88999939;21348238
26,88999939;26,14999962;9324380
26,81999969;26,18000031;10812888
26,45999908;25,88999939;38023172
26,29999924;25,65999985;14950942
25,79999924;25,13999939;14849044
25,46999931;25,17000008;14373492
25,17000008;24,61000061;11114763
25,01000023;24,75;9493694
25,29999924;25,03000069;9652187
25,20000076;24,38999939;10708980
24,84000015;24,43000031;7595555
24,47999954;24,37000084;15254988
24,70999908;24,17000008;4865459
24,61000061;24,39999962;6038714
24,39999962;23,69000053;16789420
23,95000076;23,70999908;15939641
23,36000061;22,98999977;15083930
23,37999916;22,62999916;18171446
22,98999977;22,61000061;19129748
22,88999939;22,02000046;10072740
22,54999924;21,53000069;21038480
21,88999939;21,88999939;10085710
22,15999985;21,85000038;58335280
22,12999916;21,76000023;10305524
22,40999985;22,09000015;9478870
22,45000076;22,34000015;6709847
22,34000015;21,68000031;31096000
21,78000069;21,53000069;5470762
21,97999954;21,67000008;5887365
22,12999916;21,70999908;7605646
21,95000076;21,71999931;7583897
22,17000008;21,62000084;12035908
21,60000038;20,79999924;8557112
20,80999947;20,20999908;9138563
20,37000084;20,21999931;14525299
20,70000076;20,53000069;11454525
20,90999985;20,54000092;16367736
20,85000038;20,62999916;8787885
21,09000015;20,89999962;9519759
21,25;20,89999962;9265119
21,04000092;20,51000023;8056227
20,89999962;20,29999924;7920616
20,53000069;20,25;14417364
20,76000023;20,38999939;4209146
20,43000031;20,03000069;11066250
20,45000076;20,35000038;11174160
20,57999992;20,38999939;6566993
20,84000015;20,79000092;6316588
20,79999924;20,46999931;4732823
20,56999969;20,37999916;5483005
21,03000069;20,90999985;6451321
21,11000061;20,96999931;5683693
21,29999924;21,20000076;5499368
21,59000015;21,12000084;6653019
21,15999985;20,97999954;8534406
21,07999992;20,72999954;6337045
21,04999924;20,35000038;8980922
20,35000038;19,46999931;12086154
20,13999939;19,92000008;10060268
19,94000053;18,95000076;13110500
19,38999939;18,89999962;11670978
19,32999992;19,06999969;7206912
20,20000076;20,13999939;16064487
19,79000092;18,63999939;20369540
19,02000046;18,75;23635930
19,45999908;18,86000061;16293232
19,40999985;18,79000092;9447355
19,95999908;19,86000061;25988888
20,40999985;19,81999969;17927052
20,37000084;20,07999992;23667544
20,5;20,43000031;8953128
21,75;21,42000008;21268224
21,81999969;21,52000046;13723917
21,57999992;20,39999962;16800216
21,06999969;20,89999962;12239130
21,12000084;20,85000038;12641324
21,03000069;19,70000076;14875320
20,70999908;20,70999908;11340523
20,70999908;19,21999931;17695700
20,12000084;19,89999962;17478340
20,01000023;18,34000015;26008696
18,88999939;16,94000053;22296952
16,94000053;16,12999916;40142456
17,02000046;17,02000046;20149840
18,10000038;17,56999969;21136812
17,62000084;16,35000038;14132340
16,5;15,69999981;17160580
17,04000092;16,98999977;36027470
18,19000053;18,01000023;27771610
18,29000092;17,89999962;29316004
17,89999962;15,07999992;58685552
15,27999973;14,65999985;27557670
14,65999985;13,92000008;26369958
13,92000008;13,44999981;17025484
14,10000038;12,92000008;12909510
14,47000027;14,43000031;18412314
15;14,60000038;11120397
14,94999981;14,84000015;9921691
15,27999973;15,21000004;6558589
16,13999939;16,12999916;9707571
16,64999962;16,10000038;7484072
16,10000038;14,72999954;9438982
15,14999962;14,89999962;9272533
15,75;15,10000038;8051839
14,93000031;14,22000027;10954070
14,78999996;14,23999977;12083949
14,60000038;14,42000008;11215365
15,09000015;14,56000042;9771633
14,77999973;14,06999969;8217781
14,60999966;14,46000004;7335926
14,60000038;13,94999981;8659295
14,5;13,60000038;20623284
15,14000034;13,90999985;13871408
15,14999962;15;14877936
15,43999958;14,85000038;12254166
14,85000038;14,61999989;12742355
15,35999966;15,19999981;13629663
15,60000038;15,19999981;6686934
15,32999992;14,30000019;8945134
14,85999966;14,68000031;11055252
15,03999996;14,78999996;10260231
15,27999973;14,96000004;10615276
14,78999996;14,03999996;10472030
15,14000034;14,85999966;9299883
15,34000015;15,10000038;8120908
15,39999962;15,14999962;8080983
15,5;15,31999969;15383380
15,31999969;14,68999958;10190327
15,09000015;14,90999985;9717007
15,14000034;15,05000019;10234712
15,21000004;15,07999992;11109726
15,19999981;15,09000015;9266819
15,10000038;14,98999977;30815232
14,98999977;14,89000034;21388260
14,97999954;14,60000038;5198610
14,94999981;14,71000004;4013480
15,10000038;15,10000038;5184107
15,92000008;15,85999966;5652521
16,03000069;16,03000069;9411721
16,5;16,21999931;4165100
16,29999924;15,82999992;6490127
16,18000031;16,10000038;7792481
16,37999916;16,14999962;9985058
16,20000076;15,63000011;9275199
15,67000008;15,60000038;10056210
16,04999924;15,39999962;25396358
14,93000031;14,31999969;14434865
14,82999992;14,26000023;79712584
14,57999992;14,18999958;8874542
14,47999954;13,82999992;8259723
14,10999966;13,76000023;7636526
14,39000034;13,81999969;6766910
13,86999989;13,77000046;15166407
14,27999973;14,22000027;9689937
14,38000011;14,25;5378236
14,57999992;14,52000046;9296204
14,56000042;14,35999966;4640755
14,40999985;14,03999996;7072251
13,94999981;13,84000015;5479717
14,06999969;14,01000023;5935314
14,5;14,35000038;4689232
14,40999985;14,35999966;4916629
14,80000019;14,68000031;5861458
14,89999962;14,89000034;4819512
15;14,55000019;5435557
14,56000042;14,39000034;6416500
14,32999992;13,84000015;8936004
14,26000023;13,93000031;5116451
14,06000042;13,68999958;3166523
13,68999958;13,25;7470707
13,40999985;13,35000038;6574809
13,64000034;13,46000004;5735364
13,19999981;12,52999973;13355190
12,81000042;12,35000038;8696031
12,35000038;12,14000034;22918792
12,5;12,18000031;7109268
12,77000046;12,72999954;7527434
12,64000034;12,22000027;6664535
12,22000027;11,73999977;7818480
12;11,64000034;7990773
12,34000015;12,15999985;10453003
12,15999985;11,77999973;10015471
12,07999992;11,68999958;8781027
11,77999973;11,67000008;7773044
12,34000015;12,27999973;10308973
12,72000027;12,40999985;8554118
12,36999989;12,35000038;7676181
12,84000015;12,17000008;11674452
12,47000027;12,39999962;13206939
12,60000038;12,47999954;5910108
12,64999962;12,34000015;7086592
12,60999966;12,44999981;7011971
12,56000042;12,46000004;6961587
13,13000011;13,02999973;15326589
13,26000023;13,01000023;6039553
13,44999981;13,26000023;5045081
13,35000038;13,19999981;4932553
13,35000038;13,05000019;6247795
13,02999973;12,51000023;5061298
13,07999992;13,02999973;7071122
13,31999969;13,22000027;6963443
14,05000019;13,88000011;9530582
14,19999981;13,86999989;6671004
14,17000008;13,88000011;5731910
14,25;14,02999973;7501056
14,09000015;14,05000019;4415636
14,48999977;14,47000027;4921193
14,68999958;14,59000015;7273102
14,67000008;14,06000042;12606846
14,39000034;14,35000038;5712869
14,63000011;14,48999977;8866823
14,48999977;13,86999989;6533701
14,09000015;13,71000004;12719334
14;14;6888234
14,23999977;13,93000031;4921209
14,44999981;14,39000034;6005033
14,26000023;14,19999981;8574931
14,19999981;14,02000046;5176327
14,32999992;14,28999996;4987342
14,64999962;14,47000027;7566614
14,85000038;14,71000004;4300382
15,06000042;14,85000038;3776706
15,07999992;14,93000031;6376657
15,46000004;15,02000046;6181741
15,75;15,43000031;8226186
15,57999992;15,10999966;6835829
15,39000034;15,23999977;4963793
15,55000019;14,89000034;10126831
14,93999958;14,76000023;5392191
15;14,89999962;5353792
15,21000004;15,21000004;6265716
15,57999992;15,48999977;5870572
15,77000046;15,68999958;7102314
15,64000034;15,35999966;3617229
15,60999966;15,43000031;4236765
15,65999985;15,56000042;3066920
15,67000008;15,64999962;6244191
15,78999996;15,68000031;4473061
15,64999962;15,52999973;4505155
16,07999992;15,82999992;9400917
16,56999969;16,40999985;5698452
16,89999962;16,78000069;7994416
16,82999992;16,21999931;8417963
16,5;16,18000031;5305861
16,69000053;16,37999916;4808020
16,37999916;16,05999947;12837147
16,37000084;16,19000053;4413887
16,86000061;16,57999992;6866834
16,81999969;16,73999977;3615969
16,79000092;16,59000015;5466081
16,59000015;16,15999985;6254285
16,45999908;16,19000053;11944853
16,26000023;15,68000031;9029760
15,80000019;15,65999985;5660500
16,05999947;15,92000008;14630377
15,98999977;15,40999985;32270086
15,56000042;15,35000038;6341374
15,93999958;15,84000015;5001449
15,96000004;15,85999966;4071962
16,10000038;15,80000019;11025311
16,35000038;16,17000008;5470919
16,29000092;15,93999958;5787585
16,32500076;16,20000076;12012384
16,82999992;16,21999931;37111880
16,72999954;16,60000038;8030607
16,60000038;16,29500008;35631876
16,54000092;16,04000092;19054996
16,11000061;15,77000046;7493236
15,44999981;15,15499973;20188174
15,26000023;15,17000008;8320660
15,48499966;15,43999958;17759474
15,73999977;15,60000038;30358752
16,14999962;16,12999916;21992874
16,375;16,19499969;5280334
16,46500015;16,32999992;5529395
16,57500076;16,40500069;11200795
16,52000046;16,39999962;6841541
16,37999916;16,21999931;8083357
16,59499931;16,59499931;6034412
16,79000092;16,62999916;6434210
17,03000069;16,70999908;5803034
16,93000031;16,54999924;7162181
16,78000069;16,55500031;5308034
16,72999954;16,61499977;12291038
16,56999969;16,29000092;10356110
16,47999954;16,40999985;6164866
16,40999985;16,33499908;5001829
16,33499908;15,97999954;5853635
16,17000008;16,01000023;6427850
16,20499992;16,20499992;5137701
16,33499908;16,20000076;5213557
16,54999924;15,98499966;6144037
16,54999924;16,45499992;11053526
16,84000015;16,62000084;6709148
16,83499908;16,50499916;6417751
16,53499985;16,08499908;5620584
16,29500008;16,21999931;2811186
16,43000031;16,26000023;4837010
16,64999962;16,56500053;4424429
17,20000076;17,10000038;19316490
17,60000038;17,46500015;9347449
17,79500008;17,71999931;7214402
17,79000092;17,35000038;9516201
17,52000046;17,35499954;5101315
17,62999916;17,48999977;3536366
17,54000092;17,29999924;2818453
17,45999908;17;6290438
16,96500015;16,71999931;9057096
16,88999939;16,74500084;5455177
16,96999931;16,86000061;4002107
17,15999985;17,05500031;4053948
17,18000031;17,07500076;5818692
17,62999916;17,55500031;15767396
17,78000069;17,46999931;5887557
17,92499924;17,72999954;7446763
18,04000092;17,97999954;8748384
18,42000008;18,21999931;7817121
18,77000046;18,56999969;10175340
18,93000031;18,81999969;7482835
18,93499947;18,77000046;10506929
18,96999931;18,71500015;16026755
19,26499939;19,09499931;8876550
19,22999954;19,04999924;7262527
19,04999924;18,61000061;11625995
18,61000061;18,60000038;6488093
18,97999954;18,96999931;6321047
18,98999977;18,87999916;7093996
18,96500015;18,59000015;8151367
18,79000092;18,20999908;7724445
18,21999931;17,99500084;8241893
18,23999977;18,18499947;8036563
18,51000023;18,5;9014309
18,64500046;18,42000008;6086534
18,67499924;18,51000023;9064764
18,59000015;18,38999939;11358135
18,70999908;18,56500053;4342274
18,62000084;18,35000038;5792107
18,98999977;18,87999916;11073286
19,02499962;18,73999977;9311950
19,20499992;18,64500046;11987550
19,12999916;18,98500061;4913002
19,12999916;18,81500053;6165696
19;18,98999977;6315277
18,88999939;18,88500023;6758293
19,07500076;18,63999939;8533584
18,88500023;18,44000053;6516565
18,72999954;18,58499908;6213554
18,54500008;18,28000069;6022900
18,63999939;18,60499954;6883514
18,88999939;18,16500092;7641821
18,5;18,44000053;6341627
18,27000046;18,04500008;6957834
18,37999916;18,23999977;10260543
18,63500023;18,5;6898626
18,61499977;18,5;4467224
